OrderID,CustomerID,ProductID,DateKey,RegionID,Quantity,UnitPrice,Discount,PaymentMethod,DeliveryStatus,Revenue
ORD-00886,CUST-0288,PROD-009,20221001,1,5,13801.16,0.04,Credit Card,Delivered,66245.57
ORD-00890,CUST-0376,PROD-008,20220314,4,5,3509.26,0.25,Credit Card,Delivered,13159.73
ORD-00959,CUST-0111,PROD-009,20220328,3,5,4298.33,0.13,Credit Card,Delivered,18697.74
ORD-00979,CUST-0010,PROD-010,20220325,2,5,3747.76,0.24,Credit Card,Delivered,14241.49
ORD-00991,CUST-0500,PROD-010,20230804,2,5,9380.78,0.25,Credit Card,Delivered,35177.93
ORD-01060,CUST-0403,PROD-006,20230710,2,5,7726.97,0.23,Credit Card,Delivered,29748.83
ORD-01062,CUST-0188,PROD-002,20241210,4,5,14415.15,0.19,Credit Card,Delivered,58381.36
ORD-01070,CUST-0152,PROD-005,20240311,3,5,18887.02,0.19,Credit Card,Delivered,76492.43
ORD-01102,CUST-0401,PROD-002,20230914,2,5,13820.39,0.1,Credit Card,Delivered,62191.76
ORD-01145,CUST-0320,PROD-005,20220116,4,5,16381.73,0.09,Credit Card,Delivered,74536.87
ORD-01218,CUST-0007,PROD-002,20220104,1,5,9499.15,0.09,Credit Card,Delivered,43221.13
ORD-01242,CUST-0082,PROD-006,20230103,2,5,5005.76,0.24,Credit Card,Delivered,19021.89
ORD-01246,CUST-0218,PROD-006,20230715,3,5,18520.24,0.21,Credit Card,Delivered,73154.95
ORD-01281,CUST-0454,PROD-006,20220726,1,5,11548.36,0.26,Credit Card,Delivered,42728.93
ORD-01292,CUST-0057,PROD-009,20220214,4,5,14828.34,0.22,Credit Card,Delivered,57830.53
ORD-01306,CUST-0294,PROD-002,20240217,3,5,12800.18,0.28,Credit Card,Delivered,46080.65
ORD-01384,CUST-0210,PROD-008,20220715,4,5,16652.27,0.21,Credit Card,Delivered,65776.47
ORD-01429,CUST-0158,PROD-007,20241024,2,5,13294.49,0.26,Credit Card,Delivered,49189.61
ORD-01467,CUST-0364,PROD-003,20230710,4,5,12145.85,0,Credit Card,Delivered,60729.25
ORD-01470,CUST-0213,PROD-006,20220802,2,5,17433.93,0.12,Credit Card,Delivered,76709.29
ORD-01474,CUST-0131,PROD-008,20231119,1,5,861.68,0.23,Credit Card,Delivered,3317.47
ORD-01507,CUST-0347,PROD-008,20220620,2,5,764.7,0.17,Credit Card,Delivered,3173.5
ORD-01584,CUST-0102,PROD-003,20240108,2,5,4975.89,0.22,Credit Card,Delivered,19405.97
ORD-01589,CUST-0110,PROD-007,20221215,1,5,6887.57,0.24,Credit Card,Delivered,26172.77
ORD-01603,CUST-0124,PROD-004,20240919,1,5,12329.34,0.24,Credit Card,Delivered,46851.49
ORD-01635,CUST-0476,PROD-010,20220218,2,5,7949.29,0.08,Credit Card,Delivered,36566.73
ORD-01641,CUST-0086,PROD-010,20241002,4,5,8457.69,0.09,Credit Card,Delivered,38482.49
ORD-01655,CUST-0267,PROD-001,20240606,1,5,9261.11,0.11,Credit Card,Delivered,41211.94
ORD-01686,CUST-0076,PROD-003,20231109,2,5,10521.1,0.09,Credit Card,Delivered,47871
ORD-01709,CUST-0406,PROD-001,20220308,2,5,5355.87,0.15,Credit Card,Delivered,22762.45
ORD-01731,CUST-0268,PROD-001,20240908,1,5,19346.3,0.03,Credit Card,Delivered,93829.56
ORD-01794,CUST-0494,PROD-003,20220826,4,5,18183.52,0.05,Credit Card,Delivered,86371.72
ORD-01819,CUST-0453,PROD-010,20230924,2,5,13941.04,0.29,Credit Card,Delivered,49490.69
ORD-01868,CUST-0118,PROD-002,20231106,2,5,5233.51,0.15,Credit Card,Delivered,22242.42
ORD-01913,CUST-0429,PROD-010,20221008,3,5,16805.41,0.18,Credit Card,Delivered,68902.18
ORD-01919,CUST-0030,PROD-008,20231228,4,5,9544.36,0.17,Credit Card,Delivered,39609.09
ORD-01936,CUST-0313,PROD-007,20240822,3,5,14632.26,0.26,Credit Card,Delivered,54139.36
ORD-01945,CUST-0156,PROD-005,20240308,2,5,10575.06,0.09,Credit Card,Delivered,48116.52
ORD-01951,CUST-0321,PROD-004,20230712,1,5,7503.87,0.07,Credit Card,Delivered,34893
ORD-01961,CUST-0419,PROD-006,20240213,1,5,8821.64,0.1,Credit Card,Delivered,39697.38
ORD-01962,CUST-0427,PROD-004,20240801,3,5,6034.05,0.06,Credit Card,Delivered,28360.04
ORD-00079,CUST-0384,PROD-009,20231001,3,5,18163.41,0.08,UPI,Delivered,83551.69
ORD-00097,CUST-0495,PROD-002,20241001,3,5,18238.11,0.23,UPI,Delivered,70216.72
ORD-00108,CUST-0114,PROD-004,20220725,3,5,10150.44,0.18,UPI,Delivered,41616.8
ORD-00121,CUST-0452,PROD-006,20240416,1,5,16217.76,0.29,UPI,Delivered,57573.05
ORD-00159,CUST-0019,PROD-009,20221026,4,5,4440.69,0.05,UPI,Delivered,21093.28
ORD-00217,CUST-0304,PROD-006,20240804,3,5,14917.99,0.26,UPI,Delivered,55196.56
ORD-00269,CUST-0146,PROD-007,20230118,1,5,13245.34,0.21,UPI,Delivered,52319.09
ORD-00305,CUST-0379,PROD-006,20220808,3,5,6976.86,0.13,UPI,Delivered,30349.34
ORD-00496,CUST-0460,PROD-009,20230823,1,5,5875.88,0.15,UPI,Delivered,24972.49
ORD-00581,CUST-0436,PROD-004,20240612,3,5,17467.7,0.09,UPI,Delivered,79478.04
ORD-00631,CUST-0178,PROD-003,20240830,2,5,8338.73,0.2,UPI,Delivered,33354.92
ORD-00638,CUST-0083,PROD-005,20220320,4,5,2868.76,0.11,UPI,Delivered,12765.98
ORD-00651,CUST-0097,PROD-001,20230820,2,5,16445.13,0.16,UPI,Delivered,69069.55
ORD-00697,CUST-0423,PROD-007,20230917,4,5,18851.43,0.21,UPI,Delivered,74463.15
ORD-00698,CUST-0389,PROD-001,20220113,3,5,1473.52,0.2,UPI,Delivered,5894.08
ORD-00702,CUST-0474,PROD-004,20220423,1,5,10829.99,0.13,UPI,Delivered,47110.46
ORD-00704,CUST-0493,PROD-002,20220620,4,5,16961.78,0.13,UPI,Delivered,73783.74
ORD-00763,CUST-0290,PROD-006,20240228,1,5,10915.52,0.18,UPI,Delivered,44753.63
ORD-00777,CUST-0416,PROD-007,20241001,1,5,11067.07,0.1,UPI,Delivered,49801.82
ORD-00789,CUST-0435,PROD-008,20231014,3,5,10202.28,0.03,UPI,Delivered,49481.06
ORD-00794,CUST-0133,PROD-006,20240121,1,5,3461.73,0.21,UPI,Delivered,13673.83
ORD-00798,CUST-0314,PROD-005,20240620,2,5,14224.82,0.14,UPI,Delivered,61166.73
ORD-00800,CUST-0366,PROD-010,20230619,3,5,11194.21,0.28,UPI,Delivered,40299.16
ORD-00859,CUST-0351,PROD-001,20230621,2,5,17497.95,0.13,UPI,Delivered,76116.08
ORD-00869,CUST-0424,PROD-006,20231229,4,5,7643.58,0.21,UPI,Delivered,30192.14
ORD-00870,CUST-0402,PROD-001,20220817,3,5,10790.48,0.08,UPI,Delivered,49636.21
ORD-00883,CUST-0468,PROD-008,20220601,1,5,9319.21,0.21,UPI,Delivered,36810.88
ORD-00894,CUST-0032,PROD-007,20220512,1,5,4136.8,0.15,UPI,Delivered,17581.4
ORD-00901,CUST-0431,PROD-002,20240923,3,5,1603.26,0.09,UPI,Delivered,7294.83
ORD-00925,CUST-0466,PROD-009,20240630,2,5,14361.69,0.24,UPI,Delivered,54574.42
ORD-00930,CUST-0436,PROD-005,20220524,3,5,9622.95,0.15,UPI,Delivered,40897.54
ORD-00934,CUST-0463,PROD-005,20220528,1,5,6599.24,0.01,UPI,Delivered,32666.24
ORD-00943,CUST-0189,PROD-002,20240820,4,5,17451.18,0.09,UPI,Delivered,79402.87
ORD-00996,CUST-0314,PROD-001,20230209,3,5,10981.72,0.01,UPI,Delivered,54359.51
ORD-01016,CUST-0132,PROD-005,20230531,4,5,1749.83,0.29,UPI,Delivered,6211.9
ORD-01022,CUST-0024,PROD-008,20220716,3,5,12758.01,0.27,UPI,Delivered,46566.74
ORD-01044,CUST-0221,PROD-003,20240523,3,5,14002.4,0.04,UPI,Delivered,67211.52
ORD-01059,CUST-0082,PROD-003,20220327,3,5,1216.42,0.09,UPI,Delivered,5534.71
ORD-01063,CUST-0060,PROD-001,20220830,4,5,14907.87,0.28,UPI,Delivered,53668.33
ORD-01071,CUST-0109,PROD-010,20241107,1,5,16123.22,0.2,UPI,Delivered,64492.88
ORD-01085,CUST-0183,PROD-010,20220629,4,5,8090.34,0.2,UPI,Delivered,32361.36
ORD-01120,CUST-0500,PROD-002,20240412,1,5,5866.38,0.1,UPI,Delivered,26398.71
ORD-01205,CUST-0228,PROD-010,20230629,3,5,14425.51,0.09,UPI,Delivered,65636.07
ORD-01221,CUST-0399,PROD-008,20240314,2,5,12171.33,0.21,UPI,Delivered,48076.75
ORD-01228,CUST-0143,PROD-002,20240727,3,5,17067.38,0.09,UPI,Delivered,77656.58
ORD-01244,CUST-0131,PROD-003,20240508,2,5,4108.59,0.27,UPI,Delivered,14996.35
ORD-01268,CUST-0152,PROD-008,20240817,1,5,13973.69,0.21,UPI,Delivered,55196.08
ORD-01327,CUST-0376,PROD-010,20230322,4,5,19833.57,0.18,UPI,Delivered,81317.64
ORD-01530,CUST-0191,PROD-004,20240418,2,5,15329.04,0.22,UPI,Delivered,59783.26
ORD-01536,CUST-0294,PROD-009,20241225,3,5,16236.28,0.08,UPI,Delivered,74686.89
ORD-01570,CUST-0100,PROD-009,20230529,3,5,834.86,0.02,UPI,Delivered,4090.81
ORD-01590,CUST-0435,PROD-005,20220701,1,5,14120.03,0.09,UPI,Delivered,64246.14
ORD-01608,CUST-0500,PROD-008,20230826,2,5,17835.2,0.18,UPI,Delivered,73124.32
ORD-01614,CUST-0164,PROD-001,20230907,1,5,12094.65,0.2,UPI,Delivered,48378.6
ORD-01617,CUST-0286,PROD-002,20241202,1,5,4800.24,0.08,UPI,Delivered,22081.1
ORD-01639,CUST-0125,PROD-005,20230122,3,5,1251.79,0.2,UPI,Delivered,5007.16
ORD-01652,CUST-0158,PROD-004,20220216,4,5,8485.25,0.26,UPI,Delivered,31395.42
ORD-01658,CUST-0050,PROD-002,20220529,2,5,10360.2,0.01,UPI,Delivered,51282.99
ORD-01667,CUST-0172,PROD-005,20230617,4,5,9515.91,0.27,UPI,Delivered,34733.07
ORD-01718,CUST-0347,PROD-007,20231024,1,5,17238.13,0.03,UPI,Delivered,83604.93
ORD-01723,CUST-0087,PROD-007,20240202,3,5,6786.93,0.27,UPI,Delivered,24772.29
ORD-01733,CUST-0218,PROD-009,20240424,2,5,15789.05,0.03,UPI,Delivered,76576.89
ORD-01773,CUST-0363,PROD-002,20221223,2,5,2153.42,0.09,UPI,Delivered,9798.06
ORD-01797,CUST-0333,PROD-010,20240520,3,5,5768.95,0.2,UPI,Delivered,23075.8
ORD-01802,CUST-0168,PROD-010,20220520,2,5,9661.97,0.13,UPI,Delivered,42029.57
ORD-01812,CUST-0240,PROD-007,20220410,4,5,8398.54,0.24,UPI,Delivered,31914.45
ORD-01829,CUST-0177,PROD-006,20220303,1,5,14154.96,0.2,UPI,Delivered,56619.84
ORD-01854,CUST-0423,PROD-006,20220424,2,5,12110.66,0.08,UPI,Delivered,55709.04
ORD-01863,CUST-0461,PROD-010,20220303,4,5,10358.77,0.21,UPI,Delivered,40917.14
ORD-01867,CUST-0051,PROD-001,20240113,1,5,14218.87,0.17,UPI,Delivered,59008.31
ORD-01870,CUST-0377,PROD-009,20230416,4,5,17890.18,0.14,UPI,Delivered,76927.77
ORD-01890,CUST-0235,PROD-004,20220506,4,5,19464.95,0.3,UPI,Delivered,68127.32
ORD-01933,CUST-0075,PROD-005,20230608,1,5,13606.22,0.3,UPI,Delivered,47621.77
ORD-01953,CUST-0047,PROD-006,20231109,2,5,7338.55,0.04,UPI,Delivered,35225.04
ORD-01954,CUST-0148,PROD-002,20220416,1,5,16010.22,0.17,UPI,Delivered,66442.41
ORD-00003,CUST-0133,PROD-002,20220713,2,5,18481.33,0.16,Net Banking,Delivered,77621.59
ORD-00014,CUST-0121,PROD-006,20220104,4,5,13664.91,0.27,Net Banking,Delivered,49876.92
ORD-00025,CUST-0312,PROD-009,20240328,3,5,17586.68,0.14,Net Banking,Delivered,75622.72
ORD-00040,CUST-0282,PROD-007,20240318,1,5,8231.26,0.22,Net Banking,Delivered,32101.91
ORD-00046,CUST-0485,PROD-002,20220704,2,5,3576.5,0.04,Net Banking,Delivered,17167.2
ORD-00059,CUST-0216,PROD-007,20220301,3,5,5517.88,0.11,Net Banking,Delivered,24554.57
ORD-00082,CUST-0308,PROD-001,20231230,1,5,10686.96,0.16,Net Banking,Delivered,44885.23
ORD-00095,CUST-0358,PROD-009,20230131,2,5,17574.29,0.26,Net Banking,Delivered,65024.87
ORD-00145,CUST-0269,PROD-009,20220831,3,5,17632.35,0.17,Net Banking,Delivered,73174.25
ORD-00171,CUST-0310,PROD-001,20230215,4,5,11792.62,0.09,Net Banking,Delivered,53656.42
ORD-00179,CUST-0143,PROD-008,20220221,1,5,438.98,0.06,Net Banking,Delivered,2063.21
ORD-00198,CUST-0330,PROD-003,20240301,2,5,13349.69,0.28,Net Banking,Delivered,48058.88
ORD-00203,CUST-0085,PROD-007,20240709,1,5,13891.81,0.06,Net Banking,Delivered,65291.51
ORD-00224,CUST-0432,PROD-002,20230226,3,5,1978.55,0.07,Net Banking,Delivered,9200.26
ORD-00304,CUST-0047,PROD-008,20220812,4,5,11625.66,0.06,Net Banking,Delivered,54640.6
ORD-00307,CUST-0375,PROD-004,20230309,1,5,19857.52,0.02,Net Banking,Delivered,97301.85
ORD-00326,CUST-0049,PROD-009,20241226,3,5,11555.29,0.26,Net Banking,Delivered,42754.57
ORD-00335,CUST-0060,PROD-006,20241105,3,5,1088.64,0.02,Net Banking,Delivered,5334.34
ORD-00366,CUST-0457,PROD-005,20241227,4,5,11785.41,0.11,Net Banking,Delivered,52445.07
ORD-00381,CUST-0125,PROD-003,20230811,3,5,2972.89,0.05,Net Banking,Delivered,14121.23
ORD-00397,CUST-0109,PROD-010,20220317,1,5,15583.54,0.2,Net Banking,Delivered,62334.16
ORD-00417,CUST-0444,PROD-003,20240419,2,5,4702.95,0.11,Net Banking,Delivered,20928.13
ORD-00419,CUST-0428,PROD-008,20220802,4,5,13418.51,0.23,Net Banking,Delivered,51661.26
ORD-00494,CUST-0161,PROD-006,20221001,3,5,10062.97,0.2,Net Banking,Delivered,40251.88
ORD-00514,CUST-0331,PROD-004,20230909,1,5,19940.41,0.25,Net Banking,Delivered,74776.54
ORD-00533,CUST-0012,PROD-010,20240105,4,5,11512.14,0.12,Net Banking,Delivered,50653.42
ORD-00567,CUST-0450,PROD-003,20220820,4,5,9502.94,0.1,Net Banking,Delivered,42763.23
ORD-00624,CUST-0467,PROD-005,20220928,2,5,9729.22,0.21,Net Banking,Delivered,38430.42
ORD-00706,CUST-0181,PROD-003,20220708,1,5,2042,0.02,Net Banking,Delivered,10005.8
ORD-00710,CUST-0160,PROD-010,20240707,1,5,18009.17,0.12,Net Banking,Delivered,79240.35
ORD-00715,CUST-0188,PROD-008,20220312,3,5,14788.97,0.13,Net Banking,Delivered,64332.02
ORD-00719,CUST-0308,PROD-001,20230415,3,5,9191.11,0.19,Net Banking,Delivered,37224
ORD-00733,CUST-0221,PROD-004,20220829,2,5,9115.25,0.11,Net Banking,Delivered,40562.86
ORD-00766,CUST-0214,PROD-002,20241213,1,5,8475.8,0.08,Net Banking,Delivered,38988.68
ORD-00814,CUST-0350,PROD-006,20230822,4,5,6886.67,0.25,Net Banking,Delivered,25825.01
ORD-00820,CUST-0111,PROD-004,20220618,3,5,7852.58,0.05,Net Banking,Delivered,37299.75
ORD-00898,CUST-0497,PROD-005,20220922,1,5,15127.97,0.02,Net Banking,Delivered,74127.05
ORD-00902,CUST-0018,PROD-003,20220904,3,5,12044.01,0.28,Net Banking,Delivered,43358.44
ORD-00924,CUST-0269,PROD-006,20240517,4,5,217.94,0.27,Net Banking,Delivered,795.48
ORD-00945,CUST-0184,PROD-006,20230404,4,5,6965.9,0.26,Net Banking,Delivered,25773.83
ORD-00976,CUST-0354,PROD-001,20241230,3,5,10126.75,0.28,Net Banking,Delivered,36456.3
ORD-01003,CUST-0418,PROD-007,20230923,2,5,14462.39,0.04,Net Banking,Delivered,69419.47
ORD-01046,CUST-0003,PROD-008,20220910,1,5,16689.03,0.12,Net Banking,Delivered,73431.73
ORD-01053,CUST-0388,PROD-010,20241109,1,5,17841.71,0.15,Net Banking,Delivered,75827.27
ORD-01079,CUST-0192,PROD-001,20230628,2,5,8058.38,0.09,Net Banking,Delivered,36665.63
ORD-01125,CUST-0461,PROD-003,20220226,4,5,628.21,0.12,Net Banking,Delivered,2764.12
ORD-01132,CUST-0198,PROD-004,20231129,1,5,15691.44,0.11,Net Banking,Delivered,69826.91
ORD-01148,CUST-0049,PROD-004,20221125,1,5,5398.49,0.19,Net Banking,Delivered,21863.88
ORD-01160,CUST-0498,PROD-005,20220912,3,5,8083.36,0.01,Net Banking,Delivered,40012.63
ORD-01215,CUST-0178,PROD-003,20221103,2,5,2688.09,0.03,Net Banking,Delivered,13037.24
ORD-01269,CUST-0061,PROD-002,20230423,2,5,18770.16,0.22,Net Banking,Delivered,73203.62
ORD-01298,CUST-0435,PROD-003,20220119,3,5,5186.7,0.06,Net Banking,Delivered,24377.49
ORD-01330,CUST-0079,PROD-006,20220919,1,5,2484.92,0.29,Net Banking,Delivered,8821.47
ORD-01356,CUST-0167,PROD-007,20230108,2,5,5863.99,0.3,Net Banking,Delivered,20523.96
ORD-01363,CUST-0403,PROD-002,20230519,2,5,7570.46,0.13,Net Banking,Delivered,32931.5
ORD-01376,CUST-0072,PROD-003,20241108,1,5,14397.55,0.2,Net Banking,Delivered,57590.2
ORD-01381,CUST-0432,PROD-008,20230228,1,5,2184.78,0.09,Net Banking,Delivered,9940.75
ORD-01417,CUST-0032,PROD-010,20230304,3,5,2240.23,0.17,Net Banking,Delivered,9296.95
ORD-01430,CUST-0269,PROD-007,20220616,3,5,5929.18,0.28,Net Banking,Delivered,21345.05
ORD-01451,CUST-0227,PROD-001,20231020,1,5,11396.04,0.14,Net Banking,Delivered,49002.97
ORD-01465,CUST-0450,PROD-005,20221110,4,5,12758.2,0.08,Net Banking,Delivered,58687.72
ORD-01508,CUST-0419,PROD-008,20230419,4,5,18204.22,0.26,Net Banking,Delivered,67355.61
ORD-01513,CUST-0418,PROD-009,20230318,2,5,17877.36,0.17,Net Banking,Delivered,74191.04
ORD-01542,CUST-0117,PROD-002,20240108,2,5,9062.95,0.24,Net Banking,Delivered,34439.21
ORD-01550,CUST-0039,PROD-008,20231004,4,5,3133.05,0.28,Net Banking,Delivered,11278.98
ORD-01626,CUST-0309,PROD-003,20230804,1,5,830.76,0.18,Net Banking,Delivered,3406.12
ORD-01725,CUST-0262,PROD-009,20230920,4,5,5636.53,0.3,Net Banking,Delivered,19727.85
ORD-01742,CUST-0109,PROD-008,20231206,3,5,11840.14,0.09,Net Banking,Delivered,53872.64
ORD-01745,CUST-0424,PROD-006,20230129,1,5,1863.23,0.25,Net Banking,Delivered,6987.11
ORD-01777,CUST-0265,PROD-007,20231123,2,5,342.95,0.12,Net Banking,Delivered,1508.98
ORD-01779,CUST-0037,PROD-003,20230310,2,5,13608.38,0.14,Net Banking,Delivered,58516.03
ORD-01843,CUST-0239,PROD-006,20241211,2,5,7663.61,0.23,Net Banking,Delivered,29504.9
ORD-01872,CUST-0028,PROD-007,20220621,4,5,2783.02,0.23,Net Banking,Delivered,10714.63
ORD-01873,CUST-0259,PROD-010,20230730,1,5,19516.98,0.14,Net Banking,Delivered,83923.01
ORD-01900,CUST-0127,PROD-002,20230820,3,5,18772.16,0.04,Net Banking,Delivered,90106.37
ORD-01904,CUST-0408,PROD-006,20230710,3,5,8481.63,0.23,Net Banking,Delivered,32654.28
ORD-01914,CUST-0375,PROD-004,20240212,1,5,2250.82,0.08,Net Banking,Delivered,10353.77
ORD-01937,CUST-0118,PROD-004,20220513,4,5,19059.33,0.23,Net Banking,Delivered,73378.42
ORD-01958,CUST-0444,PROD-003,20230322,3,5,16157.38,0.09,Net Banking,Delivered,73516.08
ORD-01971,CUST-0064,PROD-006,20241211,2,5,17005.3,0.06,Net Banking,Delivered,79924.91
ORD-00031,CUST-0251,PROD-003,20240530,3,3,10369.94,0.12,Debit Card,Delivered,27376.64
ORD-00045,CUST-0198,PROD-003,20230225,2,3,16598.61,0.29,Debit Card,Delivered,35355.04
ORD-00074,CUST-0407,PROD-007,20221110,4,3,10358.93,0.24,Debit Card,Delivered,23618.36
ORD-00077,CUST-0340,PROD-008,20241111,2,3,388.87,0.19,Debit Card,Delivered,944.95
ORD-00110,CUST-0145,PROD-001,20220212,3,3,603.95,0.29,Debit Card,Delivered,1286.41
ORD-00133,CUST-0446,PROD-003,20220227,3,3,2004.52,0.25,Debit Card,Delivered,4510.17
ORD-00148,CUST-0077,PROD-005,20220620,1,3,905.12,0.26,Debit Card,Delivered,2009.37
ORD-00183,CUST-0093,PROD-008,20221225,2,3,11871.52,0.14,Debit Card,Delivered,30628.52
ORD-00186,CUST-0305,PROD-007,20230823,3,3,18572.43,0.06,Debit Card,Delivered,52374.25
ORD-00229,CUST-0364,PROD-009,20230126,1,3,1267.87,0.16,Debit Card,Delivered,3195.03
ORD-00236,CUST-0336,PROD-001,20240718,1,3,12272.22,0.13,Debit Card,Delivered,32030.49
ORD-00248,CUST-0141,PROD-009,20221019,3,3,10558.53,0.21,Debit Card,Delivered,25023.72
ORD-00278,CUST-0263,PROD-009,20220202,2,3,2984.94,0.25,Debit Card,Delivered,6716.12
ORD-00327,CUST-0154,PROD-001,20240622,1,3,17101.87,0.14,Debit Card,Delivered,44122.82
ORD-00344,CUST-0439,PROD-003,20220101,1,3,11571.01,0.24,Debit Card,Delivered,26381.9
ORD-00370,CUST-0254,PROD-009,20240710,4,3,16246.57,0.15,Debit Card,Delivered,41428.75
ORD-00426,CUST-0050,PROD-008,20220305,2,3,9354.76,0.19,Debit Card,Delivered,22732.07
ORD-00443,CUST-0286,PROD-002,20220902,3,3,17059.39,0.21,Debit Card,Delivered,40430.75
ORD-00445,CUST-0264,PROD-005,20230617,1,3,17092.82,0.26,Debit Card,Delivered,37946.06
ORD-00472,CUST-0237,PROD-006,20221211,2,3,7645.63,0.01,Debit Card,Delivered,22707.52
ORD-00507,CUST-0361,PROD-007,20220904,2,3,17456.6,0.01,Debit Card,Delivered,51846.1
ORD-00508,CUST-0341,PROD-008,20240227,3,3,9802.85,0.27,Debit Card,Delivered,21468.24
ORD-00511,CUST-0249,PROD-009,20230609,3,3,7762.77,0.17,Debit Card,Delivered,19329.3
ORD-00582,CUST-0387,PROD-008,20240617,4,3,5920.95,0.21,Debit Card,Delivered,14032.65
ORD-00584,CUST-0425,PROD-003,20240804,2,3,18744,0.22,Debit Card,Delivered,43860.96
ORD-00666,CUST-0231,PROD-005,20240925,2,3,8700.59,0.22,Debit Card,Delivered,20359.38
ORD-00703,CUST-0242,PROD-004,20220817,2,3,18233.74,0.2,Debit Card,Delivered,43760.98
ORD-00744,CUST-0017,PROD-007,20230301,2,3,15542.2,0.27,Debit Card,Delivered,34037.42
ORD-00793,CUST-0017,PROD-002,20230314,1,3,14689.17,0.04,Debit Card,Delivered,42304.81
ORD-00812,CUST-0261,PROD-008,20241228,2,3,15150.35,0.13,Debit Card,Delivered,39542.41
ORD-00837,CUST-0382,PROD-009,20220506,3,3,7085.21,0,Debit Card,Delivered,21255.63
ORD-00874,CUST-0488,PROD-002,20240415,4,3,9350.38,0.3,Debit Card,Delivered,19635.8
ORD-00923,CUST-0285,PROD-009,20221029,4,3,4750.56,0.28,Debit Card,Delivered,10261.21
ORD-00954,CUST-0108,PROD-001,20221009,2,3,10340.97,0.06,Debit Card,Delivered,29161.54
ORD-00998,CUST-0012,PROD-005,20240607,4,3,1702.26,0.26,Debit Card,Delivered,3779.02
ORD-01001,CUST-0014,PROD-003,20240611,1,3,3942.54,0.19,Debit Card,Delivered,9580.37
ORD-01078,CUST-0356,PROD-005,20241013,2,3,14832.04,0.1,Debit Card,Delivered,40046.51
ORD-01083,CUST-0228,PROD-003,20240108,3,3,6993.69,0.04,Debit Card,Delivered,20141.83
ORD-01091,CUST-0116,PROD-001,20221016,4,3,15523.94,0.24,Debit Card,Delivered,35394.58
ORD-01136,CUST-0245,PROD-009,20230817,1,3,5889.14,0.11,Debit Card,Delivered,15724
ORD-01174,CUST-0031,PROD-002,20230927,3,3,7785.41,0.1,Debit Card,Delivered,21020.61
ORD-01204,CUST-0301,PROD-004,20240415,3,3,3560.16,0.08,Debit Card,Delivered,9826.04
ORD-01223,CUST-0160,PROD-008,20240829,1,3,563.44,0.19,Debit Card,Delivered,1369.16
ORD-01226,CUST-0148,PROD-006,20230727,3,3,385.03,0.1,Debit Card,Delivered,1039.58
ORD-01237,CUST-0142,PROD-001,20230811,1,3,2308.34,0.26,Debit Card,Delivered,5124.51
ORD-01245,CUST-0087,PROD-006,20240505,3,3,11595.3,0.15,Debit Card,Delivered,29568.01
ORD-01280,CUST-0098,PROD-004,20241203,4,3,10377.81,0.14,Debit Card,Delivered,26774.75
ORD-01284,CUST-0098,PROD-007,20230612,4,3,8411.77,0.04,Debit Card,Delivered,24225.9
ORD-01289,CUST-0002,PROD-005,20221129,1,3,13581.07,0.3,Debit Card,Delivered,28520.25
ORD-01301,CUST-0086,PROD-004,20230304,2,3,13996.55,0.15,Debit Card,Delivered,35691.2
ORD-01321,CUST-0383,PROD-005,20231128,1,3,496.01,0.03,Debit Card,Delivered,1443.39
ORD-01341,CUST-0026,PROD-005,20220125,1,3,9731.38,0.04,Debit Card,Delivered,28026.37
ORD-01413,CUST-0454,PROD-007,20241116,2,3,19990.2,0.01,Debit Card,Delivered,59370.89
ORD-01428,CUST-0021,PROD-010,20220607,2,3,441.16,0.07,Debit Card,Delivered,1230.84
ORD-01478,CUST-0474,PROD-010,20241211,1,3,9527.99,0.29,Debit Card,Delivered,20294.62
ORD-01483,CUST-0218,PROD-009,20221004,3,3,18944.82,0.09,Debit Card,Delivered,51719.36
ORD-01496,CUST-0441,PROD-001,20230418,1,3,17744.26,0.29,Debit Card,Delivered,37795.27
ORD-01509,CUST-0289,PROD-010,20230618,1,3,362.82,0.29,Debit Card,Delivered,772.81
ORD-01559,CUST-0134,PROD-008,20230424,2,3,6213.67,0.29,Debit Card,Delivered,13235.12
ORD-01562,CUST-0407,PROD-006,20231113,3,3,4212.61,0.06,Debit Card,Delivered,11879.56
ORD-01568,CUST-0038,PROD-006,20240401,2,3,13184.77,0.02,Debit Card,Delivered,38763.22
ORD-01571,CUST-0328,PROD-001,20221216,4,3,12323.76,0.09,Debit Card,Delivered,33643.86
ORD-01583,CUST-0154,PROD-006,20240914,4,3,14472.16,0.26,Debit Card,Delivered,32128.2
ORD-01610,CUST-0120,PROD-001,20220503,3,3,1644.77,0.1,Debit Card,Delivered,4440.88
ORD-01642,CUST-0425,PROD-001,20220806,3,3,4736.51,0,Debit Card,Delivered,14209.53
ORD-01650,CUST-0369,PROD-004,20220916,3,3,18326.44,0.1,Debit Card,Delivered,49481.39
ORD-01661,CUST-0149,PROD-005,20221224,2,3,1483.72,0.2,Debit Card,Delivered,3560.93
ORD-01687,CUST-0174,PROD-006,20220608,1,3,3607.58,0.24,Debit Card,Delivered,8225.28
ORD-01716,CUST-0472,PROD-010,20241022,2,3,10349.3,0.18,Debit Card,Delivered,25459.28
ORD-01763,CUST-0380,PROD-007,20231107,2,3,16637.62,0.18,Debit Card,Delivered,40928.55
